activo,fecha,volumen
VOO,2024-12-10,4110100
VOO,2024-12-11,3514400
VOO,2024-12-12,4048600
VOO,2024-12-13,4666900
VOO,2024-12-16,22846800
VOO,2024-12-17,6110900
VOO,2024-12-18,24584900
VOO,2024-12-19,16792100
VOO,2024-12-20,9389400
VOO,2024-12-23,7063400
VOO,2024-12-24,3439300
VOO,2024-12-26,4492000
VOO,2024-12-27,7077100
VOO,2024-12-30,6505100
VOO,2024-12-31,6040800
VOO,2025-01-02,7142700
VOO,2025-01-03,6416300
VOO,2025-01-06,5983400
VOO,2025-01-07,5383200
VOO,2025-01-08,4317000
VOO,2025-01-10,7935200
VOO,2025-01-13,5621000
VOO,2025-01-14,8820000
VOO,2025-01-15,5307300
VOO,2025-01-16,3632800
VOO,2025-01-17,6558700
VOO,2025-01-21,5301700
VOO,2025-01-22,4780000
VOO,2025-01-23,6217900
VOO,2025-01-24,3612100
VOO,2025-01-27,7617400
VOO,2025-01-28,4164700
VOO,2025-01-29,4174500
VOO,2025-01-30,4296500
VOO,2025-01-31,6233900
VOO,2025-02-03,7824000
VOO,2025-02-04,4181400
VOO,2025-02-05,3424200
VOO,2025-02-06,3606300
VOO,2025-02-07,10161600
VOO,2025-02-10,3517600
VOO,2025-02-11,2752900
VOO,2025-02-12,3579500
VOO,2025-02-13,3388500
VOO,2025-02-14,3380600
VOO,2025-02-18,3844900
VOO,2025-02-19,3857600
VOO,2025-02-20,4446800
VOO,2025-02-21,6148700
VOO,2025-02-24,4772300
VOO,2025-02-25,5491500
VOO,2025-02-26,4180800
VOO,2025-02-27,5521400
VOO,2025-02-28,7328100
VOO,2025-03-03,7290000
VOO,2025-03-04,10477400
VOO,2025-03-05,6221700
VOO,2025-03-06,7228900
VOO,2025-03-07,7308300
VOO,2025-03-10,11176900
VOO,2025-03-11,11208900
VOO,2025-03-12,8590600
VOO,2025-03-13,21650000
VOO,2025-03-14,7412300
VOO,2025-03-17,6269800
VOO,2025-03-18,6010600
VOO,2025-03-19,5373900
VOO,2025-03-20,6029700
VOO,2025-03-21,5059000
VOO,2025-03-24,22376300
VOO,2025-03-25,6260200
VOO,2025-03-26,4410200
VOO,2025-03-27,5534900
VOO,2025-03-28,5831800
VOO,2025-03-31,8196700
VOO,2025-04-01,7697000
VOO,2025-04-02,6308600
VOO,2025-04-03,16226000
VOO,2025-04-04,30966500
VOO,2025-04-07,31285300
VOO,2025-04-08,19002700
VOO,2025-04-09,29286600
VOO,2025-04-10,16651300
VOO,2025-04-11,11541200
VOO,2025-04-14,7701500
VOO,2025-04-15,8200600
VOO,2025-04-16,6374900
VOO,2025-04-17,5638900
VOO,2025-04-21,7762500
VOO,2025-04-22,6236300
VOO,2025-04-23,8047600
VOO,2025-04-24,6184300
VOO,2025-04-25,6933400
VOO,2025-04-28,4210000
VOO,2025-04-29,6525500
VOO,2025-04-30,7873700
VOO,2025-05-01,5784500
VOO,2025-05-02,6285400
VOO,2025-05-05,4793500
VOO,2025-05-06,4694300
VOO,2025-05-07,5460000
VOO,2025-05-08,5088200
VOO,2025-05-09,4739500
VOO,2025-05-12,7793600
VOO,2025-05-13,7356800
VOO,2025-05-14,5031300
VOO,2025-05-15,7362200
VOO,2025-05-16,7255300
VOO,2025-05-19,7766100
VOO,2025-05-20,7158200
VOO,2025-05-21,6339500
VOO,2025-05-22,5816600
VOO,2025-05-23,6455900
VOO,2025-05-27,6118100
VOO,2025-05-28,4910500
VOO,2025-05-29,4659500
VOO,2025-05-30,6171500
VOO,2025-06-02,5933500
VOO,2025-06-03,4993600
VOO,2025-06-04,4543400
VOO,2025-06-05,6372100
VOO,2025-06-06,4736000
VOO,2025-06-09,4516400
VOO,2025-06-10,5984100
VOO,2025-06-11,20800600
VOO,2025-06-12,8422900
VOO,2025-06-13,7100600
VOO,2025-06-16,7421300
VOO,2025-06-17,4753300
VOO,2025-06-18,4602300
VOO,2025-06-20,9978500
VOO,2025-06-23,9820200
VOO,2025-06-24,6770000
VOO,2025-06-25,16472300
VOO,2025-06-26,6081400
VOO,2025-06-27,6056500
VOO,2025-06-30,5750600
VOO,2025-07-01,7412700
VOO,2025-07-02,6164000
VOO,2025-07-03,4837000
VOO,2025-07-07,6417800
VOO,2025-07-08,6944600
VOO,2025-07-09,7156500
VOO,2025-07-10,4961700
VOO,2025-07-11,4428900
VOO,2025-07-14,4747000
VOO,2025-07-15,5399000
VOO,2025-07-16,6141200
VOO,2025-07-17,6495300
VOO,2025-07-18,4262400
VOO,2025-07-21,5913800
VOO,2025-07-22,4767700
VOO,2025-07-23,4257300
VOO,2025-07-24,3840900
VOO,2025-07-25,4210100
VOO,2025-07-28,4193100
VOO,2025-07-29,5053400
VOO,2025-07-30,6974700
VOO,2025-07-31,7046800
VOO,2025-08-01,8781300
VOO,2025-08-04,6640100
VOO,2025-08-05,4647400
VOO,2025-08-06,4545000
VOO,2025-08-07,4594300
VOO,2025-08-08,4342300
VOO,2025-08-11,5373900
VOO,2025-08-12,5851900
VOO,2025-08-13,5393000
VOO,2025-08-14,6236700
VOO,2025-08-15,7196300
VOO,2025-08-18,5311700
VOO,2025-08-19,6739300
VOO,2025-08-20,7113600
VOO,2025-08-21,4807300
VOO,2025-08-22,6389300
VOO,2025-08-25,6483000
VOO,2025-08-26,4776600
VOO,2025-08-27,6171400
VOO,2025-08-28,5058700
VOO,2025-08-29,7512000
VOO,2025-09-02,11116700
VOO,2025-09-03,8205900
VOO,2025-09-04,8045600
VOO,2025-09-05,6641500
VOO,2025-09-08,9472200
VOO,2025-09-09,7844800
VOO,2025-09-10,21641100
VOO,2025-09-11,9109700
VOO,2025-09-12,8130500
VOO,2025-09-15,7710700
VOO,2025-09-16,6393200
VOO,2025-09-17,11613600
VOO,2025-09-18,11057500
VOO,2025-09-19,6065700
VOO,2025-09-22,11583800
VOO,2025-09-23,10753000
VOO,2025-09-24,23787300
VOO,2025-09-25,6965700
VOO,2025-09-26,6438600
VOO,2025-09-29,5658800
VOO,2025-09-30,6515700
VOO,2025-10-01,10020000
